time_target,class,wavelength,r_b
2021-08-28T14:02:08Z,algae_brown,646,0.04812000000000003
2021-08-28T14:02:08Z,algae_brown,648,0.0489
2021-08-28T14:02:08Z,algae_brown,650,0.04865999999999999
2021-08-28T14:02:08Z,algae_brown,652,0.04756666666666665
2021-08-28T14:02:08Z,algae_brown,654,0.04568666666666664
2021-08-28T14:02:08Z,algae_brown,656,0.043379999999999974
2021-08-28T14:02:08Z,algae_brown,658,0.04085624999999999
2021-08-28T14:02:08Z,algae_brown,660,0.038
2021-08-28T14:02:08Z,algae_brown,662,0.03503333333333333
2021-08-28T14:02:08Z,algae_brown,664,0.03323333333333333
2021-08-28T14:02:08Z,algae_brown,666,0.032
2021-08-28T14:02:08Z,algae_brown,668,0.03383333333333333
2021-08-28T14:02:08Z,algae_brown,670,0.03623333333333333
2021-08-28T14:02:08Z,algae_brown,672,0.039599999999999996
2021-08-28T14:02:08Z,algae_brown,674,0.043833333333333335
2021-08-28T14:02:08Z,algae_brown,676,0.04856666666666666
2021-08-28T14:02:08Z,algae_brown,678,0.054000000000000006
2021-08-28T14:02:08Z,algae_brown,680,0.060000000000000005
2021-08-28T14:02:08Z,algae_brown,682,0.0662
2021-08-28T14:02:08Z,algae_brown,684,0.0724
2021-08-28T14:02:08Z,algae_brown,686,0.08233333333333334
2021-08-28T14:02:08Z,algae_brown,688,0.09733333333333334
2021-08-28T14:02:08Z,algae_brown,690,0.11130000000000001
2021-08-28T14:02:08Z,algae_brown,692,0.12766666666666668
2021-08-28T14:02:08Z,algae_brown,694,0.14886666666666665
2021-08-28T14:02:08Z,algae_brown,696,0.1754
2021-08-28T14:02:08Z,algae_brown,698,0.20306666666666665
2021-08-28T14:02:08Z,algae_brown,700,0.2382
2021-08-28T14:02:08Z,algae_brown,702,0.2798
2021-08-28T14:02:08Z,algae_brown,704,0.3272
2021-08-28T14:02:08Z,algae_brown,706,0.38
2021-08-28T14:02:08Z,algae_brown,708,0.4399800000000006
2021-08-28T14:02:08Z,algae_brown,710,0.506260000000001
2021-08-28T14:02:08Z,algae_brown,712,0.607726666666668
2021-08-28T14:02:08Z,algae_brown,714,0.7098428571428587
2021-08-28T14:02:08Z,algae_brown,716,0.84790666666667
2021-08-28T14:02:08Z,algae_brown,718,0.9814000000000028
2021-08-28T14:02:08Z,algae_brown,720,1.148073333333337
2021-08-28T14:02:08Z,algae_brown,722,1.2879000000000018
2021-08-28T14:02:08Z,algae_brown,724,1.4104428571428549
2021-08-28T14:02:08Z,algae_brown,726,1.3966400000000019
2021-08-28T14:02:08Z,algae_brown,728,1.4105866666666633
2021-08-28T14:02:08Z,algae_brown,730,1.4045428571428582
2021-08-28T14:02:08Z,algae_brown,732,1.492346666666666
2021-08-28T14:02:08Z,algae_brown,734,1.4515357142857148
2021-08-28T14:02:08Z,algae_brown,736,1.4
2021-08-28T14:02:08Z,algae_brown,738,1.3391142857142853
2021-08-28T14:02:08Z,algae_brown,740,1.448080000000003
2021-08-28T14:02:08Z,algae_brown,742,1.2932642857142855
2021-08-28T14:02:08Z,algae_brown,744,1.2549133333333315
2021-08-28T14:02:08Z,algae_brown,746,1.2547000000000013
2021-08-28T14:02:08Z,algae_brown,748,1.2640000000000025
2021-08-28T14:02:08Z,algae_brown,750,1.2
2021-08-28T14:02:08Z,algae_brown,752,1.0885714285714307
2021-08-28T14:02:08Z,algae_brown,754,1.1000285714285727
2021-08-28T14:02:08Z,algae_brown,756,1.0403333333333333
2021-08-28T14:02:08Z,algae_brown,758,1.0973799999999974
2021-08-28T14:02:08Z,algae_brown,760,0.996171428571432
2021-08-28T14:02:08Z,algae_brown,762,0.9723999999999959
2021-08-28T14:02:08Z,algae_brown,764,0.801439999999997
2021-08-28T14:02:08Z,algae_brown,766,0.8596571428571437
2021-08-28T14:02:08Z,algae_brown,768,0.6841466666666692
2021-08-28T14:02:08Z,algae_brown,770,0.7018
2021-08-28T14:02:08Z,algae_brown,772,0.6314285714285693
2021-08-28T14:02:08Z,algae_brown,774,0.5556
2021-08-28T14:02:08Z,algae_brown,776,0.5037066666666633
2021-08-28T14:02:08Z,algae_brown,778,0.44439999999999996
2021-08-28T14:02:08Z,algae_brown,780,0.44133333333333213
2021-08-28T14:02:08Z,algae_brown,782,0.43571428571428633
2021-08-28T14:02:08Z,algae_brown,784,0.3778
2021-08-28T14:02:08Z,algae_brown,786,0.475
2021-08-28T14:02:08Z,algae_brown,788,0.41499999999999776
2021-08-28T14:02:08Z,algae_brown,790,0.30872142857142887
2021-08-28T14:02:08Z,algae_brown,792,0.2839285714285716
2021-08-28T14:02:08Z,algae_brown,794,0.3429
2021-08-28T14:02:08Z,algae_brown,796,0.3714285714285726
2021-08-28T14:02:08Z,algae_brown,798,0.4
2021-08-28T14:02:08Z,algae_brown,800,0.2591571428571426
2021-08-28T19:01:58Z,algae_brown,340,0.0353
2021-08-28T19:01:58Z,algae_brown,342,0.035275
2021-08-28T19:01:58Z,algae_brown,344,0.0352
2021-08-28T19:01:58Z,algae_brown,346,0.03499375
2021-08-28T19:01:58Z,algae_brown,348,0.03472352941176471
2021-08-28T19:01:58Z,algae_brown,350,0.0347
2021-08-28T19:01:58Z,algae_brown,352,0.0347625
2021-08-28T19:01:58Z,algae_brown,354,0.03505882352941176
2021-08-28T19:01:58Z,algae_brown,356,0.035275
2021-08-28T19:01:58Z,algae_brown,358,0.034829411764705887
2021-08-28T19:01:58Z,algae_brown,360,0.034664705882352945
2021-08-28T19:01:58Z,algae_brown,362,0.0344625
2021-08-28T19:01:58Z,algae_brown,364,0.03433750000000001
2021-08-28T19:01:58Z,algae_brown,366,0.03438235294117647
2021-08-28T19:01:58Z,algae_brown,368,0.0345
2021-08-28T19:01:58Z,algae_brown,370,0.0345
2021-08-28T19:01:58Z,algae_brown,372,0.0344
2021-08-28T19:01:58Z,algae_brown,374,0.034075
2021-08-28T19:01:58Z,algae_brown,376,0.033811764705882354
2021-08-28T19:01:58Z,algae_brown,378,0.0338375
2021-08-28T19:01:58Z,algae_brown,380,0.03408235294117647
2021-08-28T19:01:58Z,algae_brown,382,0.0340125
2021-08-28T19:01:58Z,algae_brown,384,0.033549999999999996
2021-08-28T19:01:58Z,algae_brown,386,0.03338823529411765
2021-08-28T19:01:58Z,algae_brown,388,0.03326875
2021-08-28T19:01:58Z,algae_brown,390,0.03336875
2021-08-28T19:01:58Z,algae_brown,392,0.03358125
2021-08-28T19:01:58Z,algae_brown,394,0.03309375
2021-08-28T19:01:58Z,algae_brown,396,0.03285294117647059
2021-08-28T19:01:58Z,algae_brown,398,0.0325
2021-08-28T19:01:58Z,algae_brown,400,0.032575
2021-08-28T19:01:58Z,algae_brown,402,0.0327
2021-08-28T19:01:58Z,algae_brown,404,0.032775
2021-08-28T19:01:58Z,algae_brown,406,0.032652941176470586
2021-08-28T19:01:58Z,algae_brown,408,0.03253125
2021-08-28T19:01:58Z,algae_brown,410,0.03231250000000001
2021-08-28T19:01:58Z,algae_brown,412,0.032281250000000004
2021-08-28T19:01:58Z,algae_brown,414,0.0322
2021-08-28T19:01:58Z,algae_brown,416,0.0322
2021-08-28T19:01:58Z,algae_brown,418,0.032106249999999996
2021-08-28T19:01:58Z,algae_brown,420,0.0321
2021-08-28T19:01:58Z,algae_brown,422,0.0321
2021-08-28T19:01:58Z,algae_brown,424,0.0321
2021-08-28T19:01:58Z,algae_brown,426,0.0321
2021-08-28T19:01:58Z,algae_brown,428,0.03218235294117647
2021-08-28T19:01:58Z,algae_brown,430,0.031987499999999995
2021-08-28T19:01:58Z,algae_brown,432,0.0318
2021-08-28T19:01:58Z,algae_brown,434,0.03170625
2021-08-28T19:01:58Z,algae_brown,436,0.03171333333333333
2021-08-28T19:01:58Z,algae_brown,438,0.03175625
2021-08-28T19:01:58Z,algae_brown,440,0.0317
2021-08-28T19:01:58Z,algae_brown,442,0.03179375
2021-08-28T19:01:58Z,algae_brown,444,0.0319375
2021-08-28T19:01:58Z,algae_brown,446,0.0321
2021-08-28T19:01:58Z,algae_brown,448,0.0322375
2021-08-28T19:01:58Z,algae_brown,450,0.032393750000000006
2021-08-28T19:01:58Z,algae_brown,452,0.0326
2021-08-28T19:01:58Z,algae_brown,454,0.03264375
2021-08-28T19:01:58Z,algae_brown,456,0.03276875
2021-08-28T19:01:58Z,algae_brown,458,0.03289375
2021-08-28T19:01:58Z,algae_brown,460,0.033025
2021-08-28T19:01:58Z,algae_brown,462,0.03315
2021-08-28T19:01:58Z,algae_brown,464,0.033275000000000006
2021-08-28T19:01:58Z,algae_brown,466,0.0335
2021-08-28T19:01:58Z,algae_brown,468,0.03364999999999999
2021-08-28T19:01:58Z,algae_brown,470,0.0339
2021-08-28T19:01:58Z,algae_brown,472,0.03415000000000001
2021-08-28T19:01:58Z,algae_brown,474,0.03451250000000001
2021-08-28T19:01:58Z,algae_brown,476,0.03479375
2021-08-28T19:01:58Z,algae_brown,478,0.035112500000000005
2021-08-28T19:01:58Z,algae_brown,480,0.0353625
2021-08-28T19:01:58Z,algae_brown,482,0.03572499999999999
2021-08-28T19:01:58Z,algae_brown,484,0.035975
2021-08-28T19:01:58Z,algae_brown,486,0.0361
2021-08-28T19:01:58Z,algae_brown,488,0.036187500000000004
2021-08-28T19:01:58Z,algae_brown,490,0.03641875
2021-08-28T19:01:58Z,algae_brown,492,0.03654375
2021-08-28T19:01:58Z,algae_brown,494,0.0367375
2021-08-28T19:01:58Z,algae_brown,496,0.037000000000000005
2021-08-28T19:01:58Z,algae_brown,498,0.037349999999999994
2021-08-28T19:01:58Z,algae_brown,500,0.03765
2021-08-28T19:01:58Z,algae_brown,502,0.038025
2021-08-28T19:01:58Z,algae_brown,504,0.038425
2021-08-28T19:01:58Z,algae_brown,506,0.038925
2021-08-28T19:01:58Z,algae_brown,508,0.03943999999999999
2021-08-28T19:01:58Z,algae_brown,510,0.0400375
2021-08-28T19:01:58Z,algae_brown,512,0.0406625
2021-08-28T19:01:58Z,algae_brown,514,0.041340000000000016
2021-08-28T19:01:58Z,algae_brown,516,0.04204375
2021-08-28T19:01:58Z,algae_brown,518,0.042762499999999995
2021-08-28T19:01:58Z,algae_brown,520,0.04357499999999999
2021-08-28T19:01:58Z,algae_brown,522,0.04445
2021-08-28T19:01:58Z,algae_brown,524,0.04536000000000002
2021-08-28T19:01:58Z,algae_brown,526,0.04623750000000001
2021-08-28T19:01:58Z,algae_brown,528,0.04706666666666666
2021-08-28T19:01:58Z,algae_brown,530,0.0480375
2021-08-28T19:01:58Z,algae_brown,532,0.04899999999999998
2021-08-28T19:01:58Z,algae_brown,534,0.05004999999999998
2021-08-28T19:01:58Z,algae_brown,536,0.05109375000000002
2021-08-28T19:01:58Z,algae_brown,538,0.05233333333333335
2021-08-28T19:01:58Z,algae_brown,540,0.0535
2021-08-28T19:01:58Z,algae_brown,542,0.05484375
2021-08-28T19:01:58Z,algae_brown,544,0.05627499999999997
2021-08-28T19:01:58Z,algae_brown,546,0.05783999999999996
2021-08-28T19:01:58Z,algae_brown,548,0.05960000000000005
2021-08-28T19:01:58Z,algae_brown,550,0.06160000000000003
2021-08-28T19:01:58Z,algae_brown,552,0.06366875
2021-08-28T19:01:58Z,algae_brown,554,0.066
2021-08-28T19:01:58Z,algae_brown,556,0.0684333333333333
2021-08-28T19:01:58Z,algae_brown,558,0.07108124999999996
2021-08-28T19:01:58Z,algae_brown,560,0.07381999999999994
2021-08-28T19:01:58Z,algae_brown,562,0.07659333333333339
2021-08-28T19:01:58Z,algae_brown,564,0.07946250000000005
2021-08-28T19:01:58Z,algae_brown,566,0.08231333333333336
2021-08-28T19:01:58Z,algae_brown,568,0.0849
2021-08-28T19:01:58Z,algae_brown,570,0.0873625
2021-08-28T19:01:58Z,algae_brown,572,0.08955624999999996
2021-08-28T19:01:58Z,algae_brown,574,0.09177333333333328
2021-08-28T19:01:58Z,algae_brown,576,0.0935466666666667
2021-08-28T19:01:58Z,algae_brown,578,0.09492000000000002
2021-08-28T19:01:58Z,algae_brown,580,0.095925
2021-08-28T19:01:58Z,algae_brown,582,0.0967375
2021-08-28T19:01:58Z,algae_brown,584,0.09749999999999999
2021-08-28T19:01:58Z,algae_brown,586,0.09833749999999998
2021-08-28T19:01:58Z,algae_brown,588,0.09934666666666664
2021-08-28T19:01:58Z,algae_brown,590,0.10049999999999996
2021-08-28T19:01:58Z,algae_brown,592,0.10200000000000001
2021-08-28T19:01:58Z,algae_brown,594,0.10406000000000004
2021-08-28T19:01:58Z,algae_brown,596,0.10642500000000003
2021-08-28T19:01:58Z,algae_brown,598,0.10868000000000004
2021-08-28T19:01:58Z,algae_brown,600,0.11059375
2021-08-28T19:01:58Z,algae_brown,602,0.1118
2021-08-28T19:01:58Z,algae_brown,604,0.111875
2021-08-28T19:01:58Z,algae_brown,606,0.11112000000000001
2021-08-28T19:01:58Z,algae_brown,608,0.10949333333333335
2021-08-28T19:01:58Z,algae_brown,610,0.10744000000000005
2021-08-28T19:01:58Z,algae_brown,612,0.10498666666666673
2021-08-28T19:01:58Z,algae_brown,614,0.10263749999999996
2021-08-28T19:01:58Z,algae_brown,616,0.10028666666666662
2021-08-28T19:01:58Z,algae_brown,618,0.09833124999999997
2021-08-28T19:01:58Z,algae_brown,620,0.09693999999999998
2021-08-28T19:01:58Z,algae_brown,622,0.09606874999999998
2021-08-28T19:01:58Z,algae_brown,624,0.09546666666666667
2021-08-28T19:01:58Z,algae_brown,626,0.095
2021-08-28T19:01:58Z,algae_brown,628,0.09449999999999999
2021-08-28T19:01:58Z,algae_brown,630,0.09374000000000002
2021-08-28T19:01:58Z,algae_brown,632,0.09288
2021-08-28T19:01:58Z,algae_brown,634,0.09216250000000002
2021-08-28T19:01:58Z,algae_brown,636,0.09197999999999999
2021-08-28T19:01:58Z,algae_brown,638,0.09283333333333331
2021-08-28T19:01:58Z,algae_brown,640,0.0945133333333333
2021-08-28T19:01:58Z,algae_brown,642,0.09676666666666672
2021-08-28T19:01:58Z,algae_brown,644,0.09938666666666672
2021-08-28T19:01:58Z,algae_brown,646,0.10160000000000004
2021-08-28T19:01:58Z,algae_brown,648,0.10257499999999999
2021-08-28T19:01:58Z,algae_brown,650,0.10191999999999998
2021-08-28T19:01:58Z,algae_brown,652,0.09958666666666664
2021-08-28T19:01:58Z,algae_brown,654,0.09563333333333326
2021-08-28T19:01:58Z,algae_brown,656,0.08973999999999992
2021-08-28T19:01:58Z,algae_brown,658,0.08237499999999998
2021-08-28T19:01:58Z,algae_brown,660,0.0745
2021-08-28T19:01:58Z,algae_brown,662,0.0671
2021-08-28T19:01:58Z,algae_brown,664,0.06076666666666667
2021-08-28T19:01:58Z,algae_brown,666,0.0556
2021-08-28T19:01:58Z,algae_brown,668,0.052199999999999996
2021-08-28T19:01:58Z,algae_brown,670,0.05026666666666667
2021-08-28T19:01:58Z,algae_brown,672,0.0495
2021-08-28T19:01:58Z,algae_brown,674,0.05006666666666667
2021-08-28T19:01:58Z,algae_brown,676,0.051533333333333334
2021-08-28T19:01:58Z,algae_brown,678,0.0538
2021-08-28T19:01:58Z,algae_brown,680,0.05706666666666667
2021-08-28T19:01:58Z,algae_brown,682,0.06146666666666666
2021-08-28T19:01:58Z,algae_brown,684,0.0674
2021-08-28T19:01:58Z,algae_brown,686,0.07593333333333334
2021-08-28T19:01:58Z,algae_brown,688,0.08800000000000001
2021-08-28T19:01:58Z,algae_brown,690,0.1035
2021-08-28T19:01:58Z,algae_brown,692,0.12236666666666667
2021-08-28T19:01:58Z,algae_brown,694,0.14336666666666667
2021-08-28T19:01:58Z,algae_brown,696,0.1656
2021-08-28T19:01:58Z,algae_brown,698,0.1874
2021-08-28T19:01:58Z,algae_brown,700,0.20806666666666665
2021-08-28T19:01:58Z,algae_brown,702,0.22719999999999999
2021-08-28T19:01:58Z,algae_brown,704,0.2439666666666667
2021-08-28T19:01:58Z,algae_brown,706,0.2586333333333333
2021-08-28T19:01:58Z,algae_brown,708,0.2720600000000001
2021-08-28T19:01:58Z,algae_brown,710,0.2829400000000001
2021-08-28T19:01:58Z,algae_brown,712,0.2926333333333334
2021-08-28T19:01:58Z,algae_brown,714,0.3014500000000001
2021-08-28T19:01:58Z,algae_brown,716,0.31010000000000015
2021-08-28T19:01:58Z,algae_brown,718,0.31738000000000016
2021-08-28T19:01:58Z,algae_brown,720,0.32392000000000015
2021-08-28T19:01:58Z,algae_brown,722,0.33126000000000017
2021-08-28T19:01:58Z,algae_brown,724,0.33875714285714276
2021-08-28T19:01:58Z,algae_brown,726,0.34569999999999984
2021-08-28T19:01:58Z,algae_brown,728,0.35241999999999984
2021-08-28T19:01:58Z,algae_brown,730,0.3593499999999999
2021-08-28T19:01:58Z,algae_brown,732,0.36577999999999994
2021-08-28T19:01:58Z,algae_brown,734,0.37245
2021-08-28T19:01:58Z,algae_brown,736,0.3789
2021-08-28T19:01:58Z,algae_brown,738,0.38507142857142856
2021-08-28T19:01:58Z,algae_brown,740,0.39105333333333336
2021-08-28T19:01:58Z,algae_brown,742,0.39657857142857156
2021-08-28T19:01:58Z,algae_brown,744,0.40197333333333346
2021-08-28T19:01:58Z,algae_brown,746,0.4069600000000001
2021-08-28T19:01:58Z,algae_brown,748,0.4118599999999999
2021-08-28T19:01:58Z,algae_brown,750,0.4162066666666666
2021-08-28T19:01:58Z,algae_brown,752,0.4203928571428571
2021-08-28T19:01:58Z,algae_brown,754,0.42452857142857137
2021-08-28T19:01:58Z,algae_brown,756,0.42826666666666663
2021-08-28T19:01:58Z,algae_brown,758,0.43362666666666677
2021-08-28T19:01:58Z,algae_brown,760,0.43998571428571426
2021-08-28T19:01:58Z,algae_brown,762,0.43986
2021-08-28T19:01:58Z,algae_brown,764,0.43966
2021-08-28T19:01:58Z,algae_brown,766,0.44184285714285704
2021-08-28T19:01:58Z,algae_brown,768,0.44561333333333325
2021-08-28T19:01:58Z,algae_brown,770,0.4492333333333333
2021-08-28T19:01:58Z,algae_brown,772,0.4520571428571429
